user_id,n_ratings,mean_rating,user_idx,region
9527,136,3.5441176470588234,9526,APAC
9528,130,3.769230769230769,9527,AMER
9529,113,3.495575221238938,9528,EMEA
9530,113,4.230088495575221,9529,APAC
9531,115,3.5130434782608697,9530,AMER
9532,112,3.9107142857142856,9531,EMEA
9533,73,4.273972602739726,9532,APAC
9534,118,3.7796610169491527,9533,AMER
9535,135,4.8,9534,EMEA
9536,43,4.069767441860465,9535,APAC
9537,118,3.7796610169491527,9536,AMER
9538,121,3.7107438016528924,9537,EMEA
9539,107,3.3738317757009346,9538,APAC
9540,136,3.963235294117647,9539,AMER
9541,98,3.989795918367347,9540,EMEA
9542,123,3.747967479674797,9541,APAC
9543,109,3.706422018348624,9542,AMER
9544,112,4.410714285714286,9543,EMEA
9545,115,3.7304347826086954,9544,APAC
9546,115,3.9217391304347826,9545,AMER
9547,113,3.309734513274336,9546,EMEA
9548,130,3.723076923076923,9547,APAC
9549,120,2.8833333333333333,9548,AMER
9550,127,2.905511811023622,9549,EMEA
9551,78,4.012820512820513,9550,APAC
9552,113,3.9292035398230087,9551,AMER
9553,100,2.85,9552,EMEA
9554,110,4.581818181818182,9553,APAC
9555,116,4.577586206896552,9554,AMER
9556,67,4.134328358208955,9555,EMEA
9557,148,3.97972972972973,9556,APAC
9558,96,4.0625,9557,AMER
9559,118,3.830508474576271,9558,EMEA
9560,128,3.3671875,9559,APAC
9561,175,4.194285714285714,9560,AMER
9562,138,3.717391304347826,9561,EMEA
9563,135,3.7111111111111112,9562,APAC
9564,134,3.91044776119403,9563,AMER
9565,68,3.514705882352941,9564,EMEA
9566,147,4.340136054421769,9565,APAC
9567,148,4.20945945945946,9566,AMER
9568,130,3.223076923076923,9567,EMEA
9569,108,4.37962962962963,9568,APAC
9570,81,4.654320987654321,9569,AMER
9571,132,3.765151515151515,9570,EMEA
9572,142,3.683098591549296,9571,APAC
9573,124,3.806451612903226,9572,AMER
9574,121,4.619834710743802,9573,EMEA
9575,118,4.084745762711864,9574,APAC
9576,114,4.254385964912281,9575,AMER
9577,118,3.7796610169491527,9576,EMEA
9578,116,3.9051724137931036,9577,APAC
9579,102,3.588235294117647,9578,AMER
9580,108,4.0,9579,EMEA
9581,114,3.807017543859649,9580,APAC
9582,85,3.3176470588235296,9581,AMER
9583,112,3.705357142857143,9582,EMEA
9584,146,3.6027397260273974,9583,APAC
9585,118,3.7203389830508473,9584,AMER
9586,138,4.101449275362318,9585,EMEA
9587,163,3.5644171779141103,9586,APAC
9588,140,3.342857142857143,9587,AMER
9589,83,3.4457831325301207,9588,EMEA
9590,152,3.3815789473684212,9589,APAC
9591,101,3.7524752475247523,9590,AMER
9592,87,4.011494252873563,9591,EMEA
9593,87,4.482758620689655,9592,APAC
9594,104,3.644230769230769,9593,AMER
9595,161,3.906832298136646,9594,EMEA
9596,131,4.122137404580153,9595,APAC
9597,154,3.5974025974025974,9596,AMER
9598,126,3.7857142857142856,9597,EMEA
9599,142,3.528169014084507,9598,APAC
9600,136,3.4779411764705883,9599,AMER
9601,81,3.3703703703703702,9600,EMEA
9602,87,3.896551724137931,9601,APAC
9603,98,3.9183673469387754,9602,AMER
9604,129,3.75968992248062,9603,EMEA
9605,135,3.7333333333333334,9604,APAC
9606,107,3.8411214953271027,9605,AMER
9607,145,3.8620689655172415,9606,EMEA
9608,133,3.6390977443609023,9607,APAC
9609,96,3.625,9608,AMER
9610,139,4.16546762589928,9609,EMEA
9611,134,2.7313432835820897,9610,APAC
9612,163,3.920245398773006,9611,AMER
9613,122,3.7049180327868854,9612,EMEA
9614,81,3.617283950617284,9613,APAC
9615,125,4.128,9614,AMER
9616,76,3.513157894736842,9615,EMEA
9617,115,3.7304347826086954,9616,APAC
9618,115,4.173913043478261,9617,AMER
9619,105,3.8666666666666667,9618,EMEA
9620,116,3.4741379310344827,9619,APAC
9621,97,4.587628865979381,9620,AMER
9622,81,4.604938271604938,9621,EMEA
9623,96,3.9270833333333335,9622,APAC
9624,136,4.551470588235294,9623,AMER
9625,111,3.4144144144144146,9624,EMEA
9626,123,3.910569105691057,9625,APAC
9627,70,4.328571428571428,9626,AMER
9628,137,3.781021897810219,9627,EMEA
9629,143,3.874125874125874,9628,APAC
9630,131,3.854961832061069,9629,AMER
9631,96,4.114583333333333,9630,EMEA
9632,121,4.884297520661157,9631,APAC
9633,106,3.5754716981132075,9632,AMER
9634,129,4.155038759689923,9633,EMEA
9635,95,4.242105263157895,9634,APAC
9636,113,4.31858407079646,9635,AMER
9637,95,3.5157894736842104,9636,EMEA
9638,146,4.006849315068493,9637,APAC
9639,99,4.222222222222222,9638,AMER
9640,63,4.317460317460317,9639,EMEA
9641,104,3.548076923076923,9640,APAC
9642,110,3.9363636363636365,9641,AMER
9643,104,4.403846153846154,9642,EMEA
9644,119,3.1176470588235294,9643,APAC
9645,102,4.490196078431373,9644,AMER
9646,146,3.589041095890411,9645,EMEA
9647,124,3.306451612903226,9646,APAC
9648,150,3.7266666666666666,9647,AMER
9649,111,3.4954954954954953,9648,EMEA
9650,119,3.7899159663865545,9649,APAC
9651,101,4.0594059405940595,9650,AMER
9652,101,3.633663366336634,9651,EMEA
9653,100,3.87,9652,APAC
9654,158,3.3797468354430378,9653,AMER
9655,109,4.834862385321101,9654,EMEA
9656,152,3.5460526315789473,9655,APAC
9657,92,4.195652173913044,9656,AMER
9658,94,3.5319148936170213,9657,EMEA
9659,111,4.036036036036036,9658,APAC
9660,105,3.7142857142857144,9659,AMER
9661,151,3.662251655629139,9660,EMEA
9662,103,4.980582524271845,9661,APAC
9663,119,3.2857142857142856,9662,AMER
9664,95,4.684210526315789,9663,EMEA
9665,142,4.302816901408451,9664,APAC
9666,119,4.310924369747899,9665,AMER
9667,86,3.558139534883721,9666,EMEA
9668,196,3.8418367346938775,9667,APAC
9669,95,3.8105263157894735,9668,AMER
9670,139,3.1510791366906474,9669,EMEA
9671,115,3.7130434782608694,9670,APAC
9672,167,3.4850299401197606,9671,AMER
9673,147,4.299319727891157,9672,EMEA
9674,124,3.6693548387096775,9673,APAC
9675,138,4.115942028985507,9674,AMER
9676,101,3.6435643564356437,9675,EMEA
9677,106,4.377358490566038,9676,APAC
9678,124,3.7661290322580645,9677,AMER
9679,97,4.680412371134021,9678,EMEA
9680,111,3.90990990990991,9679,APAC
9681,148,3.3986486486486487,9680,AMER
9682,128,3.421875,9681,EMEA
9683,110,4.9,9682,APAC
9684,123,4.357723577235772,9683,AMER
9685,136,3.6838235294117645,9684,EMEA
9686,100,3.98,9685,APAC
9687,96,3.25,9686,AMER
9688,126,3.515873015873016,9687,EMEA
9689,104,3.8173076923076925,9688,APAC
9690,98,3.826530612244898,9689,AMER
9691,148,3.2432432432432434,9690,EMEA
9692,128,3.734375,9691,APAC
9693,105,4.685714285714286,9692,AMER
9694,93,3.989247311827957,9693,EMEA
9695,100,3.95,9694,APAC
9696,155,4.006451612903226,9695,AMER
9697,99,4.262626262626263,9696,EMEA
9698,157,3.8152866242038215,9697,APAC
9699,113,4.300884955752212,9698,AMER
9700,155,3.806451612903226,9699,EMEA
9701,153,3.4705882352941178,9700,APAC
9702,138,3.528985507246377,9701,AMER
9703,119,3.3865546218487395,9702,EMEA
9704,124,4.040322580645161,9703,APAC
9705,136,3.3529411764705883,9704,AMER
9706,97,3.6597938144329896,9705,EMEA
9707,78,3.58974358974359,9706,APAC
9708,106,2.811320754716981,9707,AMER
9709,94,2.6702127659574466,9708,EMEA
9710,151,3.622516556291391,9709,APAC
9711,144,3.7847222222222223,9710,AMER
9712,102,4.294117647058823,9711,EMEA
9713,129,3.992248062015504,9712,APAC
9714,144,3.2847222222222223,9713,AMER
9715,130,3.523076923076923,9714,EMEA
9716,159,3.490566037735849,9715,APAC
9717,72,4.152777777777778,9716,AMER
9718,115,3.9565217391304346,9717,EMEA
9719,115,3.3043478260869565,9718,APAC
9720,108,3.7777777777777777,9719,AMER
9721,92,3.9130434782608696,9720,EMEA
9722,182,3.28021978021978,9721,APAC
9723,130,4.569230769230769,9722,AMER
9724,87,4.333333333333333,9723,EMEA
9725,101,3.8415841584158414,9724,APAC
9726,139,4.043165467625899,9725,AMER
9727,29,3.689655172413793,9726,EMEA
9728,101,3.386138613861386,9727,APAC
9729,125,3.44,9728,AMER
9730,107,4.775700934579439,9729,EMEA
9731,195,3.1794871794871793,9730,APAC
9732,104,3.769230769230769,9731,AMER
9733,164,3.5,9732,EMEA
9734,127,4.677165354330708,9733,APAC
9735,155,4.135483870967742,9734,AMER
9736,127,3.4803149606299213,9735,EMEA
9737,146,3.3493150684931505,9736,APAC
9738,94,3.7127659574468086,9737,AMER
9739,115,3.1739130434782608,9738,EMEA
9740,101,4.1683168316831685,9739,APAC
9741,113,3.3628318584070795,9740,AMER
9742,116,3.6379310344827585,9741,EMEA
9743,127,4.05511811023622,9742,APAC
9744,116,3.5517241379310347,9743,AMER
9745,104,3.2788461538461537,9744,EMEA
9746,133,2.781954887218045,9745,APAC
9747,162,3.1790123456790123,9746,AMER
9748,109,3.8623853211009176,9747,EMEA
9749,103,3.679611650485437,9748,APAC
9750,96,3.5208333333333335,9749,AMER
9751,157,3.445859872611465,9750,EMEA
9752,169,4.059171597633136,9751,APAC
9753,91,3.7362637362637363,9752,AMER
9754,115,3.408695652173913,9753,EMEA
9755,115,3.5043478260869567,9754,APAC
9756,109,3.4954128440366974,9755,AMER
9757,117,3.1623931623931623,9756,EMEA
9758,102,3.4901960784313726,9757,APAC
9759,148,3.5,9758,AMER
9760,110,4.236363636363636,9759,EMEA
9761,101,3.198019801980198,9760,APAC
9762,117,4.897435897435898,9761,AMER
9763,86,4.151162790697675,9762,EMEA
9764,93,3.5376344086021505,9763,APAC
9765,107,3.8598130841121496,9764,AMER
9766,30,3.9,9765,EMEA
9767,123,3.3089430894308944,9766,APAC
9768,155,2.9483870967741934,9767,AMER
9769,118,3.864406779661017,9768,EMEA
9770,115,3.5478260869565217,9769,APAC
9771,183,4.639344262295082,9770,AMER
9772,84,4.238095238095238,9771,EMEA
9773,94,3.8085106382978724,9772,APAC
9774,118,3.6610169491525424,9773,AMER
9775,52,3.923076923076923,9774,EMEA
9776,103,3.6310679611650487,9775,APAC
9777,115,3.9130434782608696,9776,AMER
9778,140,3.492857142857143,9777,EMEA
9779,102,3.4313725490196076,9778,APAC
9780,128,3.78125,9779,AMER
9781,71,3.8732394366197185,9780,EMEA
9782,118,3.8559322033898304,9781,APAC
9783,160,4.00625,9782,AMER
9784,146,3.5821917808219177,9783,EMEA
9785,105,4.380952380952381,9784,APAC
9786,102,3.392156862745098,9785,AMER
9787,174,3.8448275862068964,9786,EMEA
9788,126,3.5873015873015874,9787,APAC
9789,135,3.4296296296296296,9788,AMER
9790,117,4.034188034188034,9789,EMEA
9791,106,3.4056603773584904,9790,APAC
9792,91,4.461538461538462,9791,AMER
9793,109,3.6422018348623855,9792,EMEA
9794,114,3.9649122807017543,9793,APAC
9795,145,4.213793103448276,9794,AMER
9796,116,3.9310344827586206,9795,EMEA
9797,159,3.830188679245283,9796,APAC
9798,87,3.4022988505747125,9797,AMER
9799,123,4.073170731707317,9798,EMEA
9800,119,3.6218487394957983,9799,APAC
9801,165,4.393939393939394,9800,AMER
9802,122,3.762295081967213,9801,EMEA
9803,127,3.84251968503937,9802,APAC
9804,180,3.3833333333333333,9803,AMER
9805,175,3.7142857142857144,9804,EMEA
9806,196,3.63265306122449,9805,APAC
9807,126,2.7936507936507935,9806,AMER
9808,158,3.8734177215189876,9807,EMEA
9809,164,3.725609756097561,9808,APAC
9810,95,3.0736842105263156,9809,AMER
9811,146,3.308219178082192,9810,EMEA
9812,100,4.53,9811,APAC
9813,68,3.823529411764706,9812,AMER
9814,104,4.1923076923076925,9813,EMEA
9815,122,4.385245901639344,9814,APAC
9816,93,4.397849462365591,9815,AMER
9817,97,4.618556701030927,9816,EMEA
9818,124,4.266129032258065,9817,APAC
9819,101,3.7524752475247523,9818,AMER
9820,146,3.9383561643835616,9819,EMEA
9821,81,2.962962962962963,9820,APAC
9822,118,4.101694915254237,9821,AMER
9823,98,4.13265306122449,9822,EMEA
9824,86,3.7209302325581395,9823,APAC
9825,80,3.7625,9824,AMER
9826,153,3.895424836601307,9825,EMEA
9827,129,3.7751937984496124,9826,APAC
9828,87,3.689655172413793,9827,AMER
9829,143,3.965034965034965,9828,EMEA
9830,172,3.436046511627907,9829,APAC
9831,137,4.218978102189781,9830,AMER
9832,146,3.3698630136986303,9831,EMEA
9833,120,3.725,9832,APAC
9834,118,3.7542372881355934,9833,AMER
9835,107,4.009345794392523,9834,EMEA
9836,80,4.0875,9835,APAC
9837,121,3.925619834710744,9836,AMER
9838,112,3.8482142857142856,9837,EMEA
9839,66,4.0606060606060606,9838,APAC
9840,141,4.23404255319149,9839,AMER
9841,162,3.7901234567901234,9840,EMEA
9842,102,4.254901960784314,9841,APAC
9843,179,4.893854748603352,9842,AMER
9844,108,3.4814814814814814,9843,EMEA
9845,102,3.450980392156863,9844,APAC
9846,125,4.216,9845,AMER
9847,153,3.7712418300653594,9846,EMEA
9848,118,4.491525423728813,9847,APAC
9849,117,3.8632478632478633,9848,AMER
9850,104,4.115384615384615,9849,EMEA
9851,63,4.428571428571429,9850,APAC
9852,97,3.9587628865979383,9851,AMER
9853,115,3.8347826086956522,9852,EMEA
9854,71,3.2253521126760565,9853,APAC
9855,124,4.048387096774194,9854,AMER
9856,104,3.701923076923077,9855,EMEA
9857,138,3.6159420289855073,9856,APAC
9858,157,3.267515923566879,9857,AMER
9859,89,3.955056179775281,9858,EMEA
9860,134,4.335820895522388,9859,APAC
9861,141,3.851063829787234,9860,AMER
9862,118,3.830508474576271,9861,EMEA
9863,136,3.6691176470588234,9862,APAC
9864,90,3.5555555555555554,9863,AMER
9865,83,3.5301204819277108,9864,EMEA
9866,130,4.015384615384615,9865,APAC
9867,112,3.8392857142857144,9866,AMER
9868,103,3.854368932038835,9867,EMEA
9869,123,4.357723577235772,9868,APAC
9870,129,3.503875968992248,9869,AMER
9871,130,3.8923076923076922,9870,EMEA
9872,145,4.227586206896552,9871,APAC
9873,122,3.959016393442623,9872,AMER
9874,106,4.066037735849057,9873,EMEA
9875,80,3.875,9874,APAC
9876,123,2.6260162601626016,9875,AMER
9877,109,4.192660550458716,9876,EMEA
9878,95,3.431578947368421,9877,APAC
9879,124,3.370967741935484,9878,AMER
9880,132,4.265151515151516,9879,EMEA
9881,46,4.065217391304348,9880,APAC
9882,157,4.025477707006369,9881,AMER
9883,96,4.135416666666667,9882,EMEA
9884,99,3.7373737373737375,9883,APAC
9885,112,3.6160714285714284,9884,AMER
9886,126,3.9682539682539684,9885,EMEA
9887,116,3.9310344827586206,9886,APAC
9888,105,3.466666666666667,9887,AMER
9889,112,3.9642857142857144,9888,EMEA
9890,152,3.75,9889,APAC
9891,106,3.8962264150943398,9890,AMER
9892,94,4.0638297872340425,9891,EMEA
9893,77,3.4025974025974026,9892,APAC
9894,94,3.723404255319149,9893,AMER
9895,109,3.8440366972477062,9894,EMEA
9896,165,4.4,9895,APAC
9897,117,4.547008547008547,9896,AMER
9898,105,3.8285714285714287,9897,EMEA
9899,93,3.204301075268817,9898,APAC
9900,112,4.419642857142857,9899,AMER
9901,86,4.232558139534884,9900,EMEA
9902,99,4.070707070707071,9901,APAC
9903,113,3.690265486725664,9902,AMER
9904,137,4.08029197080292,9903,EMEA
9905,117,4.965811965811966,9904,APAC
9906,82,4.402439024390244,9905,AMER
9907,146,4.0,9906,EMEA
9908,105,4.066666666666666,9907,APAC
9909,162,4.333333333333333,9908,AMER
9910,95,3.663157894736842,9909,EMEA
9911,144,3.9444444444444446,9910,APAC
9912,110,3.618181818181818,9911,AMER
9913,146,3.808219178082192,9912,EMEA
9914,152,2.960526315789474,9913,APAC
9915,105,3.6,9914,AMER
9916,154,4.084415584415584,9915,EMEA
9917,120,4.008333333333334,9916,APAC
9918,155,4.096774193548387,9917,AMER
9919,176,3.7329545454545454,9918,EMEA
9920,110,4.336363636363636,9919,APAC
9921,134,3.470149253731343,9920,AMER
9922,102,4.009803921568627,9921,EMEA
9923,123,3.3739837398373984,9922,APAC
9924,144,4.152777777777778,9923,AMER
9925,102,3.911764705882353,9924,EMEA
9926,124,3.911290322580645,9925,APAC
9927,140,3.9,9926,AMER
9928,120,3.5416666666666665,9927,EMEA
9929,87,3.8505747126436782,9928,APAC
9930,130,3.9461538461538463,9929,AMER
9931,120,3.808333333333333,9930,EMEA
9932,111,3.4234234234234235,9931,APAC
9933,117,3.606837606837607,9932,AMER
9934,113,4.088495575221239,9933,EMEA
9935,87,3.793103448275862,9934,APAC
9936,120,3.95,9935,AMER
9937,139,4.057553956834532,9936,EMEA
9938,97,3.7216494845360826,9937,APAC
9939,75,3.5866666666666664,9938,AMER
9940,102,3.4705882352941178,9939,EMEA
9941,130,3.6,9940,APAC
9942,99,3.909090909090909,9941,AMER
9943,154,4.01948051948052,9942,EMEA
9944,83,4.349397590361446,9943,APAC
9945,85,4.294117647058823,9944,AMER
9946,132,3.75,9945,EMEA
9947,113,3.9557522123893807,9946,APAC
9948,140,3.0214285714285714,9947,AMER
9949,131,4.755725190839694,9948,EMEA
9950,115,3.9130434782608696,9949,APAC
9951,117,4.358974358974359,9950,AMER
9952,115,3.773913043478261,9951,EMEA
9953,114,3.1578947368421053,9952,APAC
9954,96,3.8645833333333335,9953,AMER
9955,108,3.5,9954,EMEA
9956,126,3.5476190476190474,9955,APAC
9957,136,3.8970588235294117,9956,AMER
9958,97,5.0,9957,EMEA
9959,95,4.3052631578947365,9958,APAC
9960,106,3.650943396226415,9959,AMER
9961,94,4.180851063829787,9960,EMEA
9962,119,3.361344537815126,9961,APAC
9963,113,3.9911504424778763,9962,AMER
9964,97,3.4948453608247423,9963,EMEA
9965,141,3.8085106382978724,9964,APAC
9966,71,3.915492957746479,9965,AMER
9967,112,3.2232142857142856,9966,EMEA
9968,129,3.604651162790698,9967,APAC
9969,156,3.891025641025641,9968,AMER
9970,146,3.856164383561644,9969,EMEA
9971,171,4.415204678362573,9970,APAC
9972,103,4.699029126213592,9971,AMER
9973,127,3.3307086614173227,9972,EMEA
9974,111,3.5585585585585586,9973,APAC
9975,104,3.9903846153846154,9974,AMER
9976,91,4.2967032967032965,9975,EMEA
9977,108,3.6296296296296298,9976,APAC
9978,107,4.271028037383178,9977,AMER
9979,103,3.2135922330097086,9978,EMEA
9980,105,4.276190476190476,9979,APAC
9981,147,4.285714285714286,9980,AMER
9982,104,4.0,9981,EMEA
9983,146,3.5342465753424657,9982,APAC
9984,115,3.8173913043478263,9983,AMER
9985,160,4.15,9984,EMEA
9986,159,4.138364779874214,9985,APAC
9987,118,3.0508474576271185,9986,AMER
9988,125,3.768,9987,EMEA
9989,107,3.616822429906542,9988,APAC
9990,162,4.234567901234568,9989,AMER
9991,81,3.9876543209876543,9990,EMEA
9992,127,3.622047244094488,9991,APAC
9993,114,3.6403508771929824,9992,AMER
9994,112,3.8035714285714284,9993,EMEA
9995,156,4.955128205128205,9994,APAC
9996,106,2.7452830188679247,9995,AMER
9997,138,3.449275362318841,9996,EMEA
9998,125,3.656,9997,APAC
9999,121,3.6363636363636362,9998,AMER
10000,128,3.5390625,9999,EMEA
10001,120,3.5083333333333333,10000,APAC
10002,91,3.8461538461538463,10001,AMER
10003,105,3.914285714285714,10002,EMEA
10004,92,4.641304347826087,10003,APAC
10005,102,3.9705882352941178,10004,AMER
10006,102,3.7941176470588234,10005,EMEA
10007,146,3.493150684931507,10006,APAC
10008,170,4.229411764705882,10007,AMER
10009,95,3.389473684210526,10008,EMEA
10010,106,3.9150943396226414,10009,APAC
10011,156,3.9935897435897436,10010,AMER
10012,149,3.751677852348993,10011,EMEA
10013,126,3.634920634920635,10012,APAC
10014,112,4.223214285714286,10013,AMER
10015,113,3.3185840707964602,10014,EMEA
10016,131,3.595419847328244,10015,APAC
10017,145,3.393103448275862,10016,AMER
10018,137,3.6350364963503647,10017,EMEA
10019,107,3.2429906542056073,10018,APAC
10020,123,4.365853658536586,10019,AMER
10021,87,4.126436781609195,10020,EMEA
10022,112,3.8660714285714284,10021,APAC
10023,132,3.393939393939394,10022,AMER
10024,101,4.257425742574258,10023,EMEA
10025,142,3.3450704225352115,10024,APAC
10026,130,4.230769230769231,10025,AMER
10027,119,4.168067226890757,10026,EMEA
10028,121,3.8512396694214877,10027,APAC
10029,142,3.316901408450704,10028,AMER
10030,120,3.5,10029,EMEA
10031,123,3.747967479674797,10030,APAC
10032,110,3.7363636363636363,10031,AMER
10033,108,4.046296296296297,10032,EMEA
10034,99,4.333333333333333,10033,APAC
10035,107,4.009345794392523,10034,AMER
10036,102,3.9901960784313726,10035,EMEA
10037,92,3.9565217391304346,10036,APAC
10038,89,3.842696629213483,10037,AMER
10039,73,3.7534246575342465,10038,EMEA
10040,80,4.5125,10039,APAC
10041,107,3.4953271028037385,10040,AMER
10042,106,4.273584905660377,10041,EMEA
10043,145,3.9931034482758623,10042,APAC
10044,100,3.7,10043,AMER
10045,105,4.104761904761904,10044,EMEA
10046,111,3.936936936936937,10045,APAC
10047,134,3.6194029850746268,10046,AMER
10048,166,3.3433734939759034,10047,EMEA
10049,101,3.5346534653465347,10048,APAC
10050,140,3.5142857142857142,10049,AMER
10051,104,4.278846153846154,10050,EMEA
10052,43,4.116279069767442,10051,APAC
10053,102,3.3137254901960786,10052,AMER
10054,106,3.5849056603773586,10053,EMEA
10055,87,3.5172413793103448,10054,APAC
10056,146,3.1986301369863015,10055,AMER
10057,117,3.7777777777777777,10056,EMEA
10058,149,3.785234899328859,10057,APAC
10059,130,4.1,10058,AMER
10060,146,3.958904109589041,10059,EMEA
10061,97,4.350515463917525,10060,APAC
10062,144,4.083333333333333,10061,AMER
10063,130,4.2,10062,EMEA
10064,81,3.45679012345679,10063,APAC
10065,89,4.853932584269663,10064,AMER
10066,117,3.4871794871794872,10065,EMEA
10067,119,4.016806722689076,10066,APAC
10068,117,3.7094017094017095,10067,AMER
10069,79,4.582278481012659,10068,EMEA
10070,109,3.036697247706422,10069,APAC
10071,152,4.019736842105263,10070,AMER
10072,74,3.445945945945946,10071,EMEA
10073,130,3.5076923076923077,10072,APAC
10074,75,4.16,10073,AMER
10075,110,3.327272727272727,10074,EMEA
10076,113,3.4690265486725664,10075,APAC
10077,111,4.207207207207207,10076,AMER
10078,126,3.634920634920635,10077,EMEA
10079,85,4.176470588235294,10078,APAC
10080,110,4.036363636363636,10079,AMER
10081,123,3.658536585365854,10080,EMEA
10082,121,4.008264462809917,10081,APAC
10083,113,3.575221238938053,10082,AMER
10084,126,3.857142857142857,10083,EMEA
10085,83,4.891566265060241,10084,APAC
10086,151,3.9602649006622515,10085,AMER
10087,177,3.689265536723164,10086,EMEA
10088,103,3.4563106796116503,10087,APAC
10089,130,3.8384615384615386,10088,AMER
10090,136,3.6176470588235294,10089,EMEA
10091,121,3.652892561983471,10090,APAC
10092,99,3.1414141414141414,10091,AMER
10093,79,3.8354430379746836,10092,EMEA
10094,137,3.9708029197080292,10093,APAC
10095,82,3.0853658536585367,10094,AMER
10096,91,4.175824175824176,10095,EMEA
10097,146,3.4657534246575343,10096,APAC
10098,129,4.038759689922481,10097,AMER
10099,119,3.310924369747899,10098,EMEA
10100,130,3.6923076923076925,10099,APAC
10101,109,3.0,10100,AMER
10102,142,3.211267605633803,10101,EMEA
10103,103,4.368932038834951,10102,APAC
10104,127,4.25984251968504,10103,AMER
10105,111,3.018018018018018,10104,EMEA
10106,151,4.430463576158941,10105,APAC
10107,133,4.593984962406015,10106,AMER
10108,108,3.8796296296296298,10107,EMEA
10109,67,4.358208955223881,10108,APAC
10110,164,4.676829268292683,10109,AMER
10111,187,4.021390374331551,10110,EMEA
10112,128,3.46875,10111,APAC
10113,109,3.5871559633027523,10112,AMER
10114,148,3.668918918918919,10113,EMEA
10115,115,3.226086956521739,10114,APAC
10116,50,4.38,10115,AMER
10117,110,4.5181818181818185,10116,EMEA
10118,95,3.5473684210526315,10117,APAC
10119,110,3.290909090909091,10118,AMER
10120,178,2.9887640449438204,10119,EMEA
10121,117,4.444444444444445,10120,APAC
10122,111,3.171171171171171,10121,AMER
10123,122,3.4918032786885247,10122,EMEA
10124,109,3.596330275229358,10123,APAC
10125,109,3.706422018348624,10124,AMER
10126,106,4.0,10125,EMEA
10127,54,3.9444444444444446,10126,APAC
10128,133,3.1203007518796992,10127,AMER
10129,88,3.7613636363636362,10128,EMEA
10130,103,3.970873786407767,10129,APAC
10131,108,3.537037037037037,10130,AMER
10132,124,3.774193548387097,10131,EMEA
10133,162,3.6419753086419755,10132,APAC
10134,143,3.3846153846153846,10133,AMER
10135,112,3.8482142857142856,10134,EMEA
10136,155,3.703225806451613,10135,APAC
10137,91,3.934065934065934,10136,AMER
10138,90,3.988888888888889,10137,EMEA
10139,135,3.577777777777778,10138,APAC
10140,188,3.0585106382978724,10139,AMER
10141,119,3.0504201680672267,10140,EMEA
10142,160,3.7375,10141,APAC
10143,117,3.8205128205128207,10142,AMER
10144,91,3.802197802197802,10143,EMEA
10145,143,3.1818181818181817,10144,APAC
10146,189,3.873015873015873,10145,AMER
10147,110,3.9,10146,EMEA
10148,106,4.584905660377358,10147,APAC
10149,120,3.191666666666667,10148,AMER
10150,133,3.045112781954887,10149,EMEA
10151,106,3.9716981132075473,10150,APAC
10152,123,3.6666666666666665,10151,AMER
10153,136,4.323529411764706,10152,EMEA
10154,49,3.36734693877551,10153,APAC
10155,124,4.07258064516129,10154,AMER
10156,145,3.6206896551724137,10155,EMEA
10157,133,3.300751879699248,10156,APAC
10158,100,4.27,10157,AMER
10159,97,3.3711340206185567,10158,EMEA
10160,96,4.229166666666667,10159,APAC
10161,102,3.5588235294117645,10160,AMER
10162,133,3.1503759398496243,10161,EMEA
10163,100,3.49,10162,APAC
10164,104,3.9615384615384617,10163,AMER
10165,94,4.425531914893617,10164,EMEA
10166,93,4.064516129032258,10165,APAC
10167,81,3.8271604938271606,10166,AMER
10168,143,3.6923076923076925,10167,EMEA
10169,159,4.238993710691824,10168,APAC
10170,118,4.0508474576271185,10169,AMER
10171,105,4.333333333333333,10170,EMEA
10172,111,3.5135135135135136,10171,APAC
10173,103,3.495145631067961,10172,AMER
10174,132,3.7196969696969697,10173,EMEA
10175,114,4.307017543859649,10174,APAC
10176,130,3.830769230769231,10175,AMER
10177,111,4.063063063063063,10176,EMEA
10178,108,3.240740740740741,10177,APAC
10179,115,3.860869565217391,10178,AMER
10180,99,4.161616161616162,10179,EMEA
10181,169,3.8461538461538463,10180,APAC
10182,77,4.64935064935065,10181,AMER
10183,94,2.9361702127659575,10182,EMEA
10184,130,3.3461538461538463,10183,APAC
10185,119,3.9495798319327733,10184,AMER
10186,113,4.150442477876106,10185,EMEA
10187,114,4.166666666666667,10186,APAC
10188,107,3.94392523364486,10187,AMER
10189,96,4.15625,10188,EMEA
10190,149,3.4295302013422817,10189,APAC
10191,113,3.911504424778761,10190,AMER
10192,139,4.496402877697841,10191,EMEA
10193,98,4.683673469387755,10192,APAC
10194,96,3.71875,10193,AMER
10195,106,3.5377358490566038,10194,EMEA
10196,114,3.008771929824561,10195,APAC
10197,88,3.75,10196,AMER
10198,111,3.864864864864865,10197,EMEA
10199,104,3.625,10198,APAC
10200,153,3.758169934640523,10199,AMER
10201,106,3.8773584905660377,10200,EMEA
10202,138,3.5217391304347827,10201,APAC
10203,91,3.5714285714285716,10202,AMER
10204,158,4.0,10203,EMEA
10205,102,4.049019607843137,10204,APAC
10206,107,3.8411214953271027,10205,AMER
10207,112,3.3392857142857144,10206,EMEA
10208,97,4.061855670103093,10207,APAC
10209,126,3.0952380952380953,10208,AMER
10210,120,3.8333333333333335,10209,EMEA
10211,146,3.3013698630136985,10210,APAC
